,VEH001,VEH002,VEH003,VEH004,VEH005,VEH006,VEH007,VEH008,VEH009,VEH010,DEL0001,DEL0002,DEL0003,DEL0004,DEL0005,DEL0006,DEL0007,DEL0008,DEL0009,DEL0010,DEL0011,DEL0012,DEL0013,DEL0014,DEL0015,DEL0016,DEL0017,DEL0018,DEL0019,DEL0020,DEL0021,DEL0022,DEL0023,DEL0024,DEL0025,DEL0026,DEL0027,DEL0028,DEL0029,DEL0030,DEL0031,DEL0032,DEL0033,DEL0034,DEL0035,DEL0036,DEL0037,DEL0038,DEL0039,DEL0040,DEL0041,DEL0042,DEL0043,DEL0044,DEL0045,DEL0046,DEL0047,DEL0048,DEL0049,DEL0050
DEL0032,26.355,4.92,10.68,34.695,27.075000000000003,56.04,43.515,45.54,27.015,30.494999999999997,30.630000000000003,42.12,27.48,21.794999999999998,29.97,30.255000000000003,34.425,18.375,10.53,13.440000000000001,45.495,29.265,35.925,23.445,19.77,20.325000000000003,14.835,25.395,28.994999999999997,40.32,33.105000000000004,14.145,23.009999999999998,27.285000000000004,18.990000000000002,34.785000000000004,26.97,36.644999999999996,25.68,24.839999999999996,30.375,0.0,26.52,40.245,14.924999999999999,9.0,15.345,33.81,12.75,12.735,27.915,38.535000000000004,28.845,13.379999999999999,10.379999999999999,14.940000000000001,10.545,4.800000000000001,41.25,30.900000000000002
DEL0033,38.7,27.735,21.72,45.51,3.165,38.085,28.185,27.224999999999998,38.64,7.470000000000001,14.835,43.68,17.91,23.700000000000003,34.86,41.94,43.724999999999994,15.375,29.97,28.53,32.385,15.645,40.964999999999996,24.36,22.049999999999997,34.245,26.910000000000004,35.985,40.635,42.075,16.11,27.105,31.545,15.899999999999999,23.685,27.18,43.05,23.535,24.825000000000003,30.48,52.875,29.145,0.0,26.085,28.065,22.935,25.200000000000003,40.62,33.36,35.205,39.555,26.160000000000004,8.370000000000001,18.36,33.165,36.839999999999996,31.155,24.285000000000004,27.375,12.585
DEL0034,46.095,43.86,38.849999999999994,27.765,25.515,31.44,13.5,21.81,46.035000000000004,21.525,17.685,12.345,21.419999999999998,39.495,76.44,35.7,25.98,27.165,38.339999999999996,31.950000000000003,20.91,20.85,26.22,40.155,49.935,41.655,30.119999999999997,64.74,34.425,56.489999999999995,13.424999999999999,34.245,38.94,18.6,35.88,5.34,42.915,9.899999999999999,41.04,40.155,23.865000000000002,35.730000000000004,24.78,0.0,27.39,39.269999999999996,31.515,22.89,41.730000000000004,42.105000000000004,33.345,3.375,23.325000000000003,36.72,31.035000000000004,44.31,39.525000000000006,31.305,3.9000000000000004,18.48
DEL0035,33.375,14.625,15.450000000000001,26.849999999999998,25.92,65.82000000000001,29.759999999999998,37.53,33.315,22.950000000000003,21.105,32.595,17.955000000000002,27.405,49.845,28.485,26.58,16.830000000000002,16.740000000000002,8.16,35.97,19.740000000000002,21.96,28.065,23.94,25.994999999999997,6.3149999999999995,30.660000000000004,21.450000000000003,43.769999999999996,23.565,10.455,33.735,17.759999999999998,23.174999999999997,24.93,30.195,27.105,28.950000000000003,28.065,22.515,15.105,25.365000000000002,27.119999999999997,0.0,12.855,6.285,25.964999999999996,18.96,20.82,20.37,29.009999999999998,24.765,16.515,7.245,22.44,16.755,10.245000000000001,27.884999999999998,27.150000000000002
DEL0036,32.160000000000004,6.63,4.86,33.285000000000004,22.305,50.64,33.525000000000006,40.769999999999996,25.395,25.724999999999998,25.23,36.72,22.080000000000002,19.485,26.58,29.369999999999997,46.05,11.834999999999999,13.635,15.96,40.11,23.865000000000002,28.395,20.415,15.075000000000001,14.805,14.34,19.845,28.049999999999997,34.650000000000006,27.705,14.52,18.299999999999997,21.9,14.294999999999998,29.384999999999998,21.78,31.244999999999997,19.53,20.145,28.950000000000003,9.615,28.89,39.269999999999996,13.155,0.0,10.98,32.385,15.855,14.01,26.97,33.150000000000006,32.025000000000006,9.435,10.05,18.195,13.649999999999999,5.1899999999999995,32.235,26.130000000000003
DEL0037,28.305,12.149999999999999,9.93,31.349999999999998,21.03,69.795,30.735,38.505,28.244999999999997,23.94,22.080000000000002,33.57,18.93,22.335,29.43,27.435,41.07,11.94,15.465,12.870000000000001,36.945,20.715,26.46,22.995,18.87,27.045,11.024999999999999,25.53,26.445,38.7,24.555,12.585,21.15,18.75,18.09,26.235,25.125,28.095,23.88,22.995,27.015,13.59,20.475,28.11,8.925,7.334999999999999,0.0,30.464999999999996,18.855,19.965,24.93,29.985,22.799999999999997,10.365,8.834999999999999,22.169999999999998,16.65,7.89,29.085,23.865000000000002
DEL0038,70.65,33.495,33.57,7.290000000000001,41.625,38.519999999999996,32.28,32.67,40.47,37.635,31.5,30.450000000000003,34.125,44.925,43.425,18.375,5.085,34.545,25.32,22.98,27.990000000000002,35.595,8.459999999999999,64.11,41.46,36.464999999999996,31.005000000000003,39.765,20.924999999999997,54.599999999999994,39.599999999999994,27.674999999999997,43.74,32.385,40.68,19.799999999999997,46.935,28.5,46.47,45.57,5.91,41.910000000000004,40.89,23.145,32.295,31.23,30.42,0.0,31.56,31.035000000000004,19.845,31.740000000000002,39.435,34.635,25.56,31.29,38.76,29.115000000000002,23.94,34.589999999999996
DEL0039,25.875,11.34,18.645,33.464999999999996,32.31,82.69500000000001,43.53,50.775000000000006,26.52,35.730000000000004,36.57,48.06,33.405,28.950000000000003,29.474999999999998,28.619999999999997,33.195,23.22,8.91,15.524999999999999,50.894999999999996,35.205,28.575000000000003,29.61,27.285000000000004,20.325000000000003,17.22,25.395,27.375,40.665,39.03,9.975000000000001,28.335,38.144999999999996,26.25,40.71,28.950000000000003,42.57,30.494999999999997,29.61,29.130000000000003,14.04,31.755000000000003,43.62,19.215,16.095,20.759999999999998,32.565,0.0,8.7,21.450000000000003,44.474999999999994,34.08,21.345,13.200000000000001,10.334999999999999,6.735,11.445,43.56,36.135
DEL0040,20.565,7.83,18.27,31.740000000000002,43.89,59.715,44.730000000000004,66.57000000000001,21.225,36.93,37.769999999999996,49.260000000000005,34.62,26.085,24.165,27.72,31.47,28.14,10.11,16.725,49.17,36.405,26.849999999999998,29.28,25.53,16.44,18.435,20.52,26.52,35.355000000000004,40.245,16.424999999999997,25.32,34.425,23.384999999999998,40.995,27.674999999999997,43.785000000000004,27.630000000000003,29.79,27.405,15.015,32.955,43.785000000000004,20.43,16.59,21.96,42.464999999999996,3.33,0.0,25.424999999999997,49.800000000000004,35.28,20.97,14.399999999999999,4.245,6.465,12.645,44.775000000000006,37.335
DEL0041,52.019999999999996,27.105,32.97,17.865000000000002,37.635,48.765,42.525000000000006,42.900000000000006,34.065,40.185,41.655,40.68,35.175,39.12,57.239999999999995,9.705,19.605,28.56,18.6,15.555,38.22,36.96,12.885,39.78,35.67,30.075000000000003,17.895,33.375,2.2800000000000002,48.21,38.655,20.25,37.95,34.980000000000004,34.89,30.03,40.53,38.745,40.68,39.78,17.924999999999997,27.57,37.08,35.099999999999994,19.89,24.839999999999996,23.94,20.865000000000002,24.855,24.630000000000003,0.0,38.400000000000006,39.405,36.585,18.134999999999998,24.900000000000002,22.65,22.71,34.185,40.11
DEL0042,43.065,46.44,25.740000000000002,29.19,33.63,36.24,7.485,15.794999999999998,43.005,18.54,14.100000000000001,14.01,22.095,37.095,44.19,37.125,27.405,26.46,35.31,28.935,18.044999999999998,18.435,32.205,37.755,51.510000000000005,38.625,27.089999999999996,40.349999999999994,35.849999999999994,53.46,11.01,31.214999999999996,35.925,16.200000000000003,32.849999999999994,9.81,39.885,7.1850000000000005,38.64,37.755,25.29,32.7,21.81,8.715,24.36,26.46,24.57,24.315,38.7,49.800000000000004,38.49,0.0,20.355,26.835,36.495,41.28,36.495,28.275000000000002,4.08,15.51
DEL0043,41.19,29.369999999999997,23.355,43.29,4.5600000000000005,36.599999999999994,18.48,25.724999999999998,41.144999999999996,3.66,12.600000000000001,29.655,16.305,35.22,37.86,43.575,41.505,18.48,31.605,30.165,30.884999999999998,13.424999999999999,41.745,27.36,25.049999999999997,36.75,28.56,53.925000000000004,42.269999999999996,45.075,14.61,28.740000000000002,34.05,13.68,26.685,25.68,32.37,22.049999999999997,27.81,35.49,39.39,30.78,7.425000000000001,24.585,27.21,24.585,26.805,38.415,34.995,36.855000000000004,41.19,29.82,0.0,22.259999999999998,24.974999999999998,47.31,32.79,25.92,25.875,11.084999999999999
DEL0044,26.97,13.59,7.5,36.99,19.68,47.144999999999996,29.04,36.285000000000004,26.924999999999997,21.240000000000002,23.895,35.58,20.265,17.43,28.11,33.075,36.72,3.54,20.009999999999998,19.665,38.955,22.875,43.349999999999994,18.09,13.635,22.53,18.06,24.27,31.77,43.11,28.724999999999998,18.240000000000002,19.830000000000002,20.895,13.350000000000001,28.005000000000003,23.1,30.105,17.61,18.525,45.315,14.924999999999999,17.25,29.880000000000003,17.445,10.26,16.29,34.845,22.23,21.405,30.69,38.325,22.259999999999998,0.0,14.475000000000001,26.384999999999998,20.025,11.55,30.855,21.645
DEL0045,30.134999999999998,13.274999999999999,15.075000000000001,26.445,25.47,53.67,36.69,43.935,30.795,28.89,28.275000000000002,39.75,25.11,26.955,44.175,22.544999999999998,26.174999999999997,16.38,10.365,6.8100000000000005,43.14,26.895,21.57,27.599999999999998,23.490000000000002,25.935,7.86,30.089999999999996,19.875,43.32,30.735,3.7649999999999997,25.77,24.93,25.44,32.415,29.73,34.275000000000006,28.5,27.599999999999998,22.125,14.25,24.915,34.29,9.84,10.05,12.18,25.56,12.585,14.445,18.794999999999998,36.18,27.240000000000002,16.065,0.0,16.065,10.379999999999999,10.545,35.265,29.295
DEL0046,28.305,12.72,20.64,30.315,34.589999999999996,58.29,45.81,67.66499999999999,19.77,38.025000000000006,45.269999999999996,50.22,35.7,27.75,22.71,26.52,30.06,25.515,11.19,17.805,47.76,41.160000000000004,25.44,30.735,27.21,15.765,19.515,19.065,25.095,33.900000000000006,41.325,17.505,24.660000000000004,35.505,25.049999999999997,39.57,26.22,44.865,30.645,28.410000000000004,39.224999999999994,16.32,34.035000000000004,47.94,21.509999999999998,18.375,23.04,29.43,9.75,5.28,23.715,46.755,47.31,23.355,15.48,0.0,7.545,13.725000000000001,43.724999999999994,38.43
DEL0047,31.98,11.64,17.475,32.31,31.155,60.269999999999996,42.375,49.62,31.589999999999996,34.575,35.415,46.905,32.25,29.265,29.82,27.464999999999996,32.04,22.065,7.755,14.355,49.739999999999995,34.05,27.42,29.910000000000004,26.805,20.655,16.065,25.740000000000002,26.22,41.01,37.875,14.07,28.650000000000002,32.07,25.740000000000002,40.56,32.325,41.415,30.81,30.900000000000002,27.974999999999998,12.885,30.599999999999998,41.43,18.06,14.940000000000001,19.59,31.410000000000004,7.1850000000000005,9.045,25.14,43.32,43.17,20.19,9.57,10.665000000000001,0.0,10.290000000000001,42.405,34.980000000000004
DEL0048,25.815,4.38,7.709999999999999,32.61,23.759999999999998,52.095,34.980000000000004,42.224999999999994,26.174999999999997,27.18,26.700000000000003,38.19,23.549999999999997,21.419999999999998,27.36,28.695,32.339999999999996,12.735,10.965,14.43,41.565,25.335,27.72,20.91,15.84,16.544999999999998,12.809999999999999,21.6,26.31,36.39,35.099999999999994,8.925,19.080000000000002,23.355,15.059999999999999,30.855,23.04,32.7,21.75,20.91,28.275000000000002,5.82,31.08,32.714999999999996,12.21,2.94,12.450000000000001,31.71,13.184999999999999,12.195,26.295,34.605000000000004,25.53,10.334999999999999,10.095,14.399999999999999,10.98,0.0,33.69,27.585
DEL0049,47.235,35.43,29.910000000000004,28.47,26.865000000000002,29.94,14.190000000000001,21.585,73.125,22.86,17.85,16.02,23.174999999999997,40.635,48.36,40.980000000000004,26.685,28.32,39.480000000000004,33.105000000000004,19.41,22.185,26.924999999999997,56.13,37.8,42.795,31.259999999999998,65.80499999999999,35.13,57.63,14.76,35.385,40.095,19.950000000000003,37.019999999999996,3.06,44.055,9.57,54.54,56.699999999999996,24.57,36.87,26.130000000000003,3.915,28.53,30.630000000000003,28.724999999999998,23.580000000000002,42.87,43.245,34.05,9.225000000000001,24.674999999999997,30.405,34.485,48.614999999999995,40.665,32.445,0.0,19.815
DEL0050,44.099999999999994,31.5,26.265,37.95,13.365,30.240000000000002,12.135,19.38,44.04,9.375,6.3149999999999995,23.31,13.695,30.089999999999996,41.25,45.885,36.18,23.924999999999997,34.515,29.174999999999997,24.54,10.26,36.42,42.375,28.44,39.660000000000004,27.33,58.545,45.644999999999996,48.449999999999996,8.265,31.455,36.96,8.024999999999999,30.075000000000003,19.335,35.76,15.690000000000001,31.200000000000003,42.825,34.05,32.94,12.629999999999999,18.240000000000002,24.599999999999998,26.700000000000003,24.795,33.075,43.769999999999996,39.315,41.37,18.315,11.175,23.115000000000002,27.884999999999998,48.0,43.32,28.515,19.515,0.0
